0,0,-0.8959019999999995,0.06914400000000054,5.543607,0.0
0,1,-0.8959019999999995,0.06914400000000054,5.543607,0.0
0,2,-0.8940600000000005,0.09279599999999988,5.519955,0.0
0,3,-0.8918840000000001,0.12282100000000007,5.459905,0.0
0,4,-0.889373,0.16028799999999954,5.347504000000002,0.0
0,5,-0.8865539999999994,0.2061799999999998,5.1639360000000005,0.0
0,6,-0.8834749999999998,0.2612520000000007,4.888575999999996,0.0
0,7,-0.8802070000000004,0.32591199999999976,4.500616000000002,0.0
0,8,-0.8768320000000003,0.4001239999999999,3.9811320000000006,0.0
0,9,-0.8734219999999997,0.48376200000000047,3.312027999999996,0.0
0,10,-0.8699890000000003,0.577356,2.4696820000000006,0.0
0,11,-0.8663930000000004,0.6843500000000002,1.399741999999998,0.0
0,12,-0.8622139999999998,0.8139579999999995,-0.02594599999999403,0.0
0,13,-0.8565719999999999,0.9858689999999992,-2.0888779999999905,0.0
0,14,-0.8480930000000004,1.2310360000000014,-5.276049000000018,0.0
0,15,-0.8351389999999999,1.5924669999999992,-10.336082999999988,0.0
0,16,-0.8163809999999998,2.118456,-18.225918,0.0
0,17,-0.7918660000000024,2.8792139999999993,-30.398045999999987,0.0
0,18,-0.7640019999999907,3.9938670000000016,-49.34714700000003,0.0
0,19,-0.7394060000000025,5.760753999999999,-81.15111299999998,0.0
0,20,-0.7435460000000091,8.905805999999998,-140.90710099999995,0.0
0,21,-0.7435459999999807,15.790981000000002,-278.61060100000003,0.0
1,0,-0.8959019999999995,0.06914400000000054,5.543607,0.0
1,1,-0.8940600000000005,0.07098599999999955,5.541765000000001,0.0
1,2,-0.8918840000000001,0.09497200000000028,5.515603,0.0
1,3,-0.889373,0.12533200000000022,5.4523719999999996,0.0
1,4,-0.8865539999999994,0.1631070000000001,5.336227999999999,0.0
1,5,-0.8834749999999998,0.20925899999999942,5.1485410000000025,0.0
1,6,-0.8802070000000004,0.2645200000000001,4.868968,0.0
1,7,-0.8768320000000003,0.3292869999999999,4.476991000000001,0.0
1,8,-0.8734219999999997,0.4035340000000005,3.953851999999996,0.0
1,9,-0.7667090000000005,0.4871949999999998,3.177851000000002,0.0
1,10,-0.7538869999999998,0.5809519999999999,2.3212160000000006,0.0
